0 1
2 3
4 5
6 7
5 1
8 9
10 11
12 13
14 15
16 1
17 1
4 1
18 19
20 21
22 23
22 24
25 26
5 0
20 27
28 24
29 30
20 31
8 32
22 18
4 0
1 3
4 16
5 16
33 34
35 24
36 37
0 16
23 0
38 28
10 14
39 40
41 42
6 41
43 37
44 27
5 18
45 16
5 24
46 47
48 49
50 51
52 53
16 54
35 28
2 51
8 55
4 45
36 20
1 54
23 24
5 45
13 27
31 56
1 24
31 27
57 58
1 59
17 45
18 35
20 44
22 35
5 23
31 13
60 40
45 14
61 56
5 22
10 1
4 24
23 62
28 59
31 12
54 59
35 19
18 24
50 63
46 12
36 43
5 35
41 7
55 64
45 15
65 49
5 28
36 31
36 46
22 19
31 26
38 24
4 35
35 0
1 2
57 66
4 28
23 18
67 20
5 38
19 1
45 1
44 31
60 39
46 31
9 40
45 18
44 12
35 1
36 27
22 0
68 7
69 70
65 12
35 38
12 27
18 1
45 0
19 0
29 71
1 72
51 63
44 13
0 24
4 54
38 59
67 73
51 9
28 1
10 61
22 1
22 62
36 26
69 2
8 40
25 37
74 21
20 37
4 18
75 60
24 59
46 13
18 38
32 54
45 19
62 1
23 1
62 24
18 0
4 23
76 69
8 54
10 77
37 31
29 65
78 73
44 65
4 14
49 71
67 79
67 37
5 54
20 29
76 66
20 13
8 59
73 79
67 78
4 22
20 12
65 71
28 54
75 40
22 28
0 3
80 7
62 0
81 82
20 48
44 83
19 24
48 31
8 28
14 16
37 26
36 67
84 85
20 46
20 26
86 26
13 56
19 3
67 27
73 7
12 56
8 75
44 49
49 31
0 54
25 31
63 87
57 82
15 1
52 3
5 59
46 27
4 38
38 1
18 62
43 25
49 47
88 3
37 27
5 19
67 86
2 9
22 38
65 13
8 51
46 49
45 3
20 86
16 59
39 9
18 16
55 11
53 61
61 65
46 56
43 26
89 75
7 42
66 82
74 51
65 31
23 35
16 24
40 63
79 30
35 62
90 47
68 87
75 39
52 81
36 25
46 91
49 12
23 19
46 71
82 58
4 62
55 92
20 49
14 32
28 0
26 56
35 59
29 13
17 18
67 26
4 19
50 68
28 16
65 93
65 56
94 58
46 26
18 3
89 93
33 60
86 31
51 87
10 95
74 69
20 56
26 27
36 86
23 16
5 62
18 28
78 30
96 97
3 72
10 29
1 82
35 16
57 76
36 12
12 47
10 56
29 86
29 12
65 1
66 58
54 24
21 98
29 27
4 59
75 34
9 59
5 14
81 99
100 17
10 65
67 31
22 59
86 56
18 72
0 59
45 35
38 0
36 13
14 85
23 28
44 48
76 82
2 59
38 16
48 65
8 101
102 80
57 53
10 71
39 63
103 90
62 3
1 93
104 14
22 16
29 31
4 32
45 23
61 31
19 16
31 47
32 28
53 81
67 30
104 11
17 63
20 65
79 92
53 82
91 47
86 27
67 25
57 44
105 21
106 87
47 95
1 9
29 56
16 3
17 38
11 95
46 29
36 44
46 37
75 9
50 87
22 45
9 63
36 48
55 81
2 54
20 25
46 44
46 65
89 97
36 47
100 107
12 95
38 54
45 24
108 21
46 90
61 109
17 107
57 83
23 38
94 11
35 54
10 93
44 37
19 62
71 47
48 56
25 7
57 49
75 33
45 54
26 13
14 1
22 3
74 2
65 27
65 95
49 56
31 71
20 71
25 27
21 30
32 1
54 3
46 48
104 39
78 86
49 83
10 110
13 95
78 7
36 56
74 9
32 16
68 51
19 28
67 43
28 62
35 72
45 62
57 48
49 27
71 97
36 91
8 1
90 91
75 111
53 65
12 71
73 37
57 81
68 63
61 49
33 111
29 49
53 3
36 29
89 34
14 54
29 44
8 2
48 37
83 27
91 12
112 85
24 72
29 48
27 56
23 59
8 35
20 83
50 9
55 12
19 72
23 3
6 25
61 48
109 56
67 44
71 27
60 63
62 72
13 47
57 52
0 92
34 111
49 11
55 54
17 113
52 109
48 12
49 13
106 97
36 49
114 90
8 60
8 38
26 47
47 56
99 82
44 71
89 77
18 59
20 43
46 95
86 25
69 3
71 13
46 43
17 16
86 13
48 83
37 12
37 13
71 56
4 3
8 50
14 0
25 56
9 54
48 47
6 42
43 31
46 25
7 95
10 86
69 81
48 71
14 113
99 70
19 59
40 59
51 40
1 27
29 95
60 34
8 24
73 43
44 56
48 27
8 4
61 12
8 63
68 106
101 113
48 109
14 3
18 15
25 13
20 30
65 11
33 42
46 86
31 83
67 29
86 73
53 11
83 58
28 9
38 19
115 105
57 65
94 82
95 56
22 72
17 14
65 47
99 3
45 28
33 40
24 3
86 37
81 1
88 2
26 12
53 109
53 58
107 59
5 32
36 73
14 99
45 38
32 59
44 26
71 95
81 58
20 78
17 5
23 14
78 79
36 30
92 54
61 11
22 54
82 11
0 113
81 3
48 26
78 37
50 17
109 31
114 91
15 3
49 58
61 13
67 7
20 47
23 54
73 27
52 61
116 99
94 55
17 43
19 54
35 3
3 70
104 106
43 47
50 40
16 92
20 73
37 83
14 18
43 27
53 49
107 63
35 32
60 107
62 16
38 9
32 24
5 3
69 99
117 109
76 81
37 47
10 106
81 66
48 43
36 78
47 27
53 44
57 93
2 70
14 116
52 82
6 80
28 72
28 118
61 95
18 54
16 2
50 74
25 47
93 97
60 111
26 71
41 25
7 26
8 39
51 107
47 11
37 56
101 118
96 93
32 112
17 51
67 48
38 118
119 53
44 47
44 25
19 9
88 1
43 91
45 32
49 26
119 96
104 40
61 29
49 91
60 9
15 88
17 59
67 83
48 58
