29.8646 -96.81694 55.244
39.23563 -125.7057 27.50312
45.26548 -149.6329 11.9634
-13.67744 -3.218159 -115.3689
-27.74184 14.40235 -90.66572
-77.27069 30.79236 -67.03303
-23.79327 -3.994325 -129.77
-30.16699 79.3226 -42.51639
-47.5526 35.21693 52.78458
56.19534 -205.4729 34.10273
-34.66178 66.79288 77.46542
-62.03568 -5.49292 -52.60974
-38.42111 87.78602 59.8592
-38.47419 104.4517 87.61909
-1.283657 -82.28433 -105.9192
-21.56399 65.58802 68.08855
-32.65018 56.74287 66.6086
-41.27153 -61.10405 -67.04369
-7.578035 -121.0065 72.32946
3.976856 42.11016 73.28965
10.34547 70.23592 -47.53963
-58.56849 158.978 224.6908
29.58004 79.45113 -93.89195
-7.672235 44.09128 -109.4441
-39.28541 10.1786 103.4533
-60.56276 -20.69248 114.09
36.65161 3.842821 -5.488542
-48.99464 79.74355 69.54747
-45.03601 19.2037 106.2851
-40.87203 75.87227 85.29138
-54.42727 73.99907 -3.491938
27.53345 -92.61311 -84.53712
92.47523 -9.345228 -46.40709
6.993163 -226.956 99.72821
-16.801 -13.10138 -18.33368
101.6555 32.11724 -126.4552
54.9193 -34.19864 -87.85738
-46.65629 77.83349 74.74054
7.537117 -120.0457 74.61018
-84.55701 -1.223246 -15.82215
58.5596 -43.67315 -143.4854
84.05984 -32.93044 -108.8459
-19.51991 121.9241 26.24123
16.06139 20.58659 72.26876
2.861606 -117.3736 77.02515
-67.57383 39.64537 -24.28765
-34.72175 70.7792 -14.86895
19.30449 37.14587 21.79167
-184.0758 -69.73848 184.5676
41.49464 -130.6172 -43.80737
21.36033 -48.84694 -46.85545
5.155426 -133.4195 38.21001
36.99219 -99.33073 40.37119
96.01624 -96.65652 50.16846
52.23818 -128.0611 70.56493
13.11991 -67.37756 -11.27893
-59.25738 -13.83003 -42.49142
36.34258 -51.94743 9.754895
111.1987 -32.22943 -71.62451
-54.79492 54.01716 6.341448
8.84136 164.7829 32.25002
66.61339 94.25803 5.411642
-89.9118 44.2191 50.59002
-103.2172 36.0583 70.2803
164.1189 92.78345 52.4848
-17.49474 -68.48369 -62.21441
-17.87245 -51.02055 20.41448
95.74215 -4.003953 13.23836
-24.00495 130.1752 95.74015
146.804 58.68151 41.36995
-14.55157 151.8861 95.76061
-106.8767 31.17087 -123.3605
-102.152 43.133 -52.7075
-96.63035 -48.57023 6.332841
59.33532 -18.03314 -84.71513
-22.03624 31.19925 -4.200925
-53.50863 35.65755 5.50381
-52.90736 -169.5772 47.1032
40.19169 -175.1751 -12.29659
38.14865 127.5203 119.6593
83.07506 -56.31038 -41.41165
-126.7774 10.53396 183.562
-6.336228 83.42691 52.7878
1.537553 73.33277 44.28116
7.458443 55.32749 37.7676
6.872712 76.1544 44.61518
-19.10034 145.3754 72.1871
91.55122 -62.6446 -65.76619
71.75741 -26.92294 -151.3365
-87.55336 98.81185 51.86976
-91.30502 83.72964 41.29338
-15.30881 -81.32311 -130.1274
-29.08844 -56.3074 -69.27928
-41.008 73.37051 -12.28691
5.85574 30.30462 -42.41726
-11.44931 -84.80511 23.09571
33.2514 36.41572 -84.8519
-11.92677 31.91764 -48.98238
-19.91705 81.00147 77.66272
35.60199 -43.58563 -117.1517
60.77898 95.96219 39.92421
-167.5783 147.127 168.6972
-65.24557 -31.80089 125.5514
102.0372 101.5978 -29.27034
5.276204 10.11935 -128.0902
-191.146 101.8783 45.63643
49.44718 45.93335 -41.5609
68.81984 93.0665 -46.62097
-30.18757 45.1553 4.506355
-99.1991 59.50184 30.404
2.24398 -132.851 -49.33972
107.3166 121.748 1.492894
69.40338 48.46636 83.02532
68.60419 -34.14285 -62.70266
-72.87955 -39.30569 -43.9891
-42.00083 -55.12224 -41.03212
43.7928 -86.77409 57.36385
29.66035 170.1627 64.36165
49.56638 63.57987 104.3873
140.6195 116.614 -16.2212
-17.48786 -140.9451 2.164851
-55.70937 -31.78393 -67.1056
5.042082 -142.9172 20.44392
-4.926456 -188.9359 13.59309
20.45841 -198.1917 24.58008
16.0962 -226.1058 18.0849
28.88911 -173.7317 -8.626597
18.23008 -174.615 14.28428
52.24042 -154.0082 3.394718
17.4008 -163.5476 -12.75849
132.5462 -0.5010677 -55.31201
54.28247 -227.086 -32.82745
88.32573 -45.45352 -106.388
6.397746 -242.091 7.625015
1.583039 -293.3811 8.268345
46.96489 -220.5059 -65.43015
-51.90531 -11.90518 49.49532
18.31533 33.42601 -24.91075
-29.97313 95.54168 37.48658
13.03222 35.55447 104.9658
6.507306 18.09735 117.7817
36.11613 42.50489 62.24531
13.52591 60.06429 64.05485
34.69746 6.316349 80.2206
76.53963 -187.4826 33.63269
42.43071 -140.1922 19.83704
33.30651 -78.72252 -101.7537
32.77024 -52.91914 -69.03326
-9.198095 80.12187 -126.0219
-6.52145 -150.7844 1.539651
57.43672 -125.9074 35.14813
-65.59408 -3.662357 -43.5386
-29.12256 -98.21879 -6.487352
-52.6943 15.25508 -28.1794
35.68251 -70.31641 51.0519
27.52083 1.603299 4.939381
37.44017 -51.44826 -5.564959
-5.899031 -32.68328 -48.52944
43.72097 5.424119 -26.47691
-4.320349 -21.80235 -65.28919
-10.84892 -21.5954 -53.31849
10.40061 -4.686988 -105.5885
40.99057 -77.30948 -31.51867
45.55923 -100.0674 -45.60336
48.31385 -148.2842 24.90645
36.43495 -80.60979 33.21928
9.641294 -63.24209 25.05289
72.68358 41.08171 113.318
23.76077 -15.6722 -27.55153
-15.0209 -15.83383 -61.3116
-65.65813 -27.75447 -126.0592
43.50242 -123.8161 1.133299
95.77023 -97.09928 76.60134
43.16102 74.46289 74.68391
52.18399 -110.1562 17.03179
85.22559 134.5214 45.64176
-98.89926 64.83269 139.471
-18.35096 123.8822 74.55228
-104.1486 63.13148 135.5764
-33.97808 142.1446 145.7987
45.85752 -50.86313 -33.84084
31.06995 -36.06811 -25.51171
22.09808 -61.05627 -78.17932
54.26423 -77.79282 -72.56053
-15.71175 69.89547 11.81922
5.333392 11.71988 -46.37698
18.73407 -12.14228 30.33144
46.96384 -3.859704 137.0912
-67.81824 -81.81236 -78.83576
49.85373 -34.82627 -67.36575
130.1901 51.94715 -11.55993
93.81831 -14.66634 -35.53929
-8.596804 -8.951617 -117.123
-19.14517 -17.44069 -106.346
-71.21059 64.60609 84.95026
-43.00273 47.86081 35.60779
-20.40589 -23.28421 -106.4051
-7.929185 -5.081457 -114.7708
-132.0804 7.470204 -63.31969
8.50529 9.472808 -106.7965
-36.32521 25.99321 -31.07731
-39.15477 17.56193 -43.24486
-10.26 54.1483 -97.43815
-115.342 84.57183 -48.97646
-90.46015 37.96202 -41.74846
-60.96925 70.49936 6.911324
-104.2989 65.7896 -73.3101
-33.80281 14.15604 -12.92567
-36.91545 70.39717 -58.26009
-29.15236 27.23785 -46.69218
-44.42305 6.693219 -42.3613
-41.40738 62.01844 38.05412
-34.64502 65.67677 -5.617398
-52.58736 31.08692 -56.41076
-52.42817 42.14541 51.34962
-34.73103 29.44554 -3.130388
-64.81935 90.06441 24.34598
-61.05216 30.75771 36.76914
-71.88296 125.4929 46.97482
-76.50282 18.08743 6.405148
-40.20257 58.60573 34.33285
-21.48255 76.44283 51.01978
-8.205216 158.3379 84.36229
7.395834 -92.58302 16.21139
38.60181 22.39523 139.7614
-29.90503 -58.92559 126.0529
66.71362 -89.4539 -116.1429
25.77047 -46.05976 7.288641
-16.30125 -88.13597 -0.9239306
31.3594 -7.983994 -21.58752
-44.06755 -113.6892 -37.78637
67.72241 -12.26199 -16.47273
6.195077 -57.52674 14.90497
119.3428 -20.25256 -42.4335
28.84933 59.04192 49.66385
55.76778 -100.3938 -102.7262
-7.911772 -93.58103 31.51484
-65.17932 -72.7651 -6.877568
-9.67422 -43.10798 6.351736
20.47624 -36.73084 -19.26697
-30.47631 -88.58927 -12.33072
80.83923 87.46004 39.02218
3.59785 101.4741 102.0968
-134.9945 36.60757 -7.897321
-63.48326 0.1479479 44.38576
18.63907 162.1582 89.80843
35.741 151.8866 159.9107
-19.859 33.69853 47.78007
-67.79067 87.88709 15.78881
-18.3981 3.649612 -51.63126
-88.66252 -36.32077 -106.0503
0.1427803 10.83851 -13.0865
43.67472 26.50688 -44.10976
-63.20067 84.73193 70.08695
-52.80747 63.33392 47.5575
-86.78066 71.457 86.58775
-22.84795 79.38922 39.07615
-67.33839 3.561701 36.76781
19.17378 -78.70869 -32.529
71.60896 -146.3533 65.12418
-34.59922 -32.76601 83.08401
-29.55682 136.1603 -134.2989
-68.96691 -20.12559 -58.36628
-62.96219 35.9053 -17.45318
12.71547 116.2855 83.83559
-43.7748 -108.7233 13.86803
45.46761 -114.3276 -6.604332
97.06681 23.17906 -47.24388
-125.8929 47.286 38.19249
-48.61068 -83.86627 8.660626
-31.1672 165.1803 -23.28745
85.71458 99.28854 38.05262
-29.19027 4.390904 -41.05342
-28.18924 12.82609 -65.12661
25.67377 2.271954 -62.21529
51.91809 -96.83495 15.43844
83.18318 -45.23573 8.588048
44.38047 -22.3124 35.01804
38.95571 56.32694 42.92515
24.6152 93.29144 35.62613
37.23473 138.7733 16.67833
91.29834 88.37723 55.25291
-108.2391 103.6119 86.49241
3.243805 113.5302 34.12928
39.05329 134.2622 -53.03404
68.86835 120.7506 50.29768
22.14053 139.2123 14.9392
-116.39 58.57992 135.5247
34.67706 -213.1812 -20.80224
-94.50795 35.81511 -26.62964
-106.6272 33.47327 -37.92231
-85.71707 118.0035 13.49632
-79.63258 14.88737 35.8596
27.44947 70.25739 33.78777
-81.40256 65.84661 53.61098
-4.937984 103.0345 -42.87428
31.09633 -116.3379 112.4761
