991.3784 157.2484 -292.456
987.5 144.6806 -288.7552
999.754 146.6024 -293.741
973.6498 133.0632 -282.7828
968.0043 137.1032 -298.0463
970.9355 146.3443 -307.963
955.9625 127.8818 -302.3166
945.0814 120.8784 -292.9051
927.0101 113.2053 -286.3923
906.4404 114.8431 -268.9937
903.4435 136.6557 -251.1518
923.1887 141.3382 -244.8263
942.4492 144.9429 -239.9477
955.3271 137.624 -248.4714
957.5515 119.5218 -260.2793
975.1575 132.3675 -259.1614
987.4758 142.4093 -238.0579
955.6707 155.4074 -214.1056
924.3006 168.2345 -188.8063
883.6437 157.261 -183.8379
841.0283 147.0985 -183.7522
802.1586 152.4731 -171.9846
764.6758 159.9501 -154.7351
758.5336 176.0635 -138.5728
781.1313 164.5721 -154.3368
786.0955 165.1944 -144.3437
727.9531 158.6135 -145.6019
678.7584 145.355 -143.744
661.9158 121.5527 -158.8114
642.9429 98.21787 -173.5801
622.462 80.27123 -184.0864
592.1727 77.37484 -178.3347
578.2215 95.5341 -158.5702
576.6282 117.422 -137.5813
548.1405 113.4487 -134.0445
557.3262 90.71745 -161.0167
545.7435 91.48248 -174.6112
529.5085 93.18969 -182.5173
525.0831 117.8278 -180.8104
531.9037 138.7278 -190.1182
538.6805 154.8173 -181.0752
542.8779 163.0972 -164.2557
544.1002 161.7453 -143.9109
546.4448 174.0753 -145.376
543.5408 152.897 -123.8045
565.1002 157.3163 -122.4712
585.4194 161.444 -118.6688
614.1873 160.7979 -122.2436
625.6216 176.8254 -115.4984
635.931 192.8035 -108.2642
646.6196 190.9913 -111.575
642.4055 209.4987 -99.59978
648.2996 225.1896 -109.4969
659.3293 227.3309 -112.0633
650.3682 240.1212 -118.825
647.5292 252.5075 -120.3085
656.599 245.9414 -128.6741
642.3972 209.3344 -80.77232
601.3508 196.8573 -77.40012
568.0072 176.3233 -87.76638
578.0439 181.0578 -78.8948
573.4766 155.5196 -99.09851
541.0856 147.8855 -95.51035
518.3109 130.3767 -109.577
482.3843 113.1075 -113.2016
454.2262 118.2673 -97.27269
425.7125 124.3414 -84.7928
413.7249 151.5941 -61.20724
376.9614 143.4883 -62.29486
